State,k,lambda,Objective Value,Existing clients,New clients,Existing sum distance,New sum distance,Reassigned Clients,Reassigned Distance,Total Distance,Existing Average,Run Time
Kentucky,21,1,1835.5127640886642,4282.0000000000055,1835.5127640886642,41177.83160841603,29803.31064085204,0.0,0.0,70981.14224926807,9.61649500430079,2.673047512769699
Kentucky,22,1,1868.4954903527812,4282.0000000000055,1868.4954903527812,41177.83160841603,28531.881308460048,0.0,0.0,69709.71291687607,9.61649500430079,2.885147273540497
Kentucky,23,1,1900.3669171565648,4282.0000000000055,1900.3669130033293,41006.810371487794,29333.61086376804,6.87960243040217,0.0,70340.42123525584,9.5765554347239,3.205142769962549
Kentucky,24,1,1931.7849538057183,4282.0000000000055,1931.784948652547,40965.63518716868,29721.834787974087,10.99101176191405,60.86018848296506,70687.46997514277,9.56693955795624,4.7311870492994785
Kentucky,25,1,1962.5330395224441,4282.0000000000055,1962.5330330454983,40911.125019167506,30339.666687762663,15.105028199209478,32.492235995929775,71250.79170693018,9.554209486026963,3.5869589261710644
Louisiana,1,1,117.9302759036797,3007.9999999999995,117.9302759036797,30158.72727185369,1576.2832872381584,0.0,0.0,31735.01055909185,10.02617263027051,11.740540642291307
Louisiana,2,1,234.27253442436708,3007.9999999999995,234.27253368056034,30136.295007743236,3722.429656391786,5.906666721345509,117.31559439365468,33858.72466413502,10.018715095659323,2.1429755724966526
Louisiana,3,1,316.686103871957,3007.9999999999995,316.686083843765,29554.702490673764,5452.991086412432,60.41094764281336,480.7109215429154,35007.6935770862,9.825366519505907,2.157231915742159
Louisiana,4,1,388.20699385256574,3007.9999999999995,388.20697078542946,29463.05179956698,6194.85806068785,51.90356804536371,203.49745359118225,35657.90986025483,9.794897539749662,2.5852702781558037
Louisiana,5,1,444.73904662748214,3007.9999999999995,444.73902203043457,29416.91162162304,7187.444526535441,63.09198385445066,426.228837633058,36604.35614815848,9.779558384848086,2.1632273755967617
Louisiana,6,1,498.4332798014397,3007.9999999999995,498.43325520439214,29416.91162162304,7966.592230972723,63.09198385445066,426.228837633058,37383.503852595764,9.779558384848086,2.1826861016452312
Louisiana,7,1,550.9983207360342,3007.9999999999995,550.9983207360342,30158.72727185369,8928.234496423134,0.0,0.0,39086.96176827683,10.02617263027051,2.2009741626679897
Louisiana,8,1,584.5154215751018,3007.9999999999995,584.5154215751018,30158.72727185369,9366.392899418024,0.0,0.0,39525.120171271716,10.02617263027051,2.284745130687952
Louisiana,9,1,615.4844967026036,3007.9999999999995,615.4844967026036,30158.72727185369,9071.398561658523,0.0,0.0,39230.12583351221,10.02617263027051,2.51551391556859
Louisiana,10,1,644.8556221479371,3007.9999999999995,644.8556186758835,30054.0145566133,9661.037555800573,17.539873731328058,300.9873388804247,39715.052112413876,9.991361222278359,2.261234387755394
Louisiana,11,1,672.8549186364174,3007.9999999999995,672.8549162506168,30086.774560039063,9564.065615724698,16.129317595136,241.35735636826413,39650.84017576376,10.002252180864051,2.5862932354211807
Louisiana,12,1,700.3008771003035,3007.9999999999995,700.3008702233203,29951.326209218052,10254.751592554203,29.730013425564785,429.2040269104705,40206.077801772255,9.957222808915578,2.514558397233486
Louisiana,13,1,726.5605361748778,3007.9999999999995,726.5605337890772,30086.774560039063,10238.351376981836,16.129317595136,241.35735636826413,40325.1259370209,10.002252180864051,2.7169855013489723
Louisiana,14,1,750.1677059934567,3007.9999999999995,750.1677059934567,30158.72727185369,10462.192157679383,0.0,0.0,40620.919429533074,10.02617263027051,3.2677624449133873
Louisiana,15,1,771.6204357041988,3007.9999999999995,771.6204256098958,29854.2959401668,11171.661242186196,85.14730955051151,1665.1705959871765,41025.957182353,9.92496540564056,3.1517471484839916
Louisiana,16,1,793.0361330896146,3007.9999999999995,793.0361330896146,30158.72727185369,11696.961239856602,0.0,0.0,41855.688511710294,10.02617263027051,3.1143104061484337
Louisiana,17,1,812.644306625457,3007.9999999999995,812.644304349361,30090.083114682195,11891.123558741729,12.45853718233359,217.57419061728427,41981.20667342392,10.003352099295943,2.948887512087822
