State,k,lambda,Clients,Longitude,Latitude
Alabama,13,1,55.85729521671365,31.864642100000005,-86.103939
Alabama,13,1,54.804839108392024,31.2721909,-86.1506243
Alabama,13,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,13,1,70.81916709078091,32.8728739,-85.8223734
Alabama,13,1,244.75505012858397,32.5985333,-85.1564072
Alabama,13,1,70.30616712277185,33.8404291,-86.635412
Alabama,13,1,267.0739198547039,33.1420294,-87.3825437
Alabama,13,1,56.179214760750284,32.4240901,-87.0568535
Alabama,13,1,121.06503162863382,30.3798842,-87.6650569
Alabama,13,1,92.77737482496421,33.3761817,-86.4351806
Alabama,13,1,89.94888314419036,34.3314599,-86.4419583
Alabama,13,1,156.2548616127418,34.70047879999999,-86.99273249999999
Alabama,14,1,50.84168803540481,30.9478929,-87.6787306
Alabama,14,1,53.47770637782668,31.864642100000005,-86.103939
Alabama,14,1,57.184427947279,31.2721909,-86.1506243
Alabama,14,1,45.73452909312235,33.6063714,-87.811949
Alabama,14,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,14,1,70.81916709078091,32.8728739,-85.8223734
Alabama,14,1,244.75505012858397,32.5985333,-85.1564072
Alabama,14,1,70.30616712277185,33.8404291,-86.635412
Alabama,14,1,267.0739198547039,33.1420294,-87.3825437
Alabama,14,1,56.179214760750284,32.4240901,-87.0568535
Alabama,14,1,121.06503162863382,30.3798842,-87.6650569
Alabama,14,1,92.77737482496421,33.3761817,-86.4351806
Alabama,14,1,89.94888314419036,34.3314599,-86.4419583
Alabama,14,1,156.2548616127418,34.70047879999999,-86.99273249999999
Alabama,15,1,133.06566585220818,32.6394617,-85.47404190000002
Alabama,15,1,50.84168803540481,30.9478929,-87.6787306
Alabama,15,1,55.85729521671365,31.864642100000005,-86.103939
Alabama,15,1,54.804839108392024,31.2721909,-86.1506243
Alabama,15,1,45.73452909312235,33.6063714,-87.811949
Alabama,15,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,15,1,163.94696458805157,32.5985333,-85.1564072
Alabama,15,1,70.30616712277185,33.8404291,-86.635412
Alabama,15,1,60.36375674954422,32.9486635,-85.9841083
Alabama,15,1,267.0739198547039,33.1420294,-87.3825437
Alabama,15,1,56.179214760750284,32.4240901,-87.0568535
Alabama,15,1,121.06503162863382,30.3798842,-87.6650569
Alabama,15,1,92.77737482496421,33.3761817,-86.4351806
Alabama,15,1,89.94888314419036,34.3314599,-86.4419583
Alabama,15,1,156.2548616127418,34.70047879999999,-86.99273249999999
Alabama,16,1,135.69610015750752,32.6394617,-85.47404190000002
Alabama,16,1,44.937293426749605,30.9478929,-87.6787306
Alabama,16,1,53.47770637782668,31.864642100000005,-86.103939
Alabama,16,1,57.184427947279,31.2721909,-86.1506243
Alabama,16,1,45.73452909312235,33.6063714,-87.811949
Alabama,16,1,75.66104237457436,34.359447700000004,-85.80117759999999
