State,k,lambda,Clients,Longitude,Latitude
Alabama,3,0.8674999999999999,245.54646775435228,32.5196744,-85.282319
Alabama,3,0.8674999999999999,267.0739198547039,33.1420294,-87.3825437
Alabama,3,0.898125,245.54646775435228,32.5196744,-85.282319
Alabama,3,0.898125,267.0739198547039,33.1420294,-87.3825437
Alabama,3,0.898125,260.77364242101805,34.70047879999999,-86.99273249999999
Alabama,3,0.92875,245.54646775435228,32.5196744,-85.282319
Alabama,3,0.92875,267.0739198547039,33.1420294,-87.3825437
Alabama,3,0.92875,260.77364242101805,34.70047879999999,-86.99273249999999
Alabama,3,0.99,245.54646775435228,32.5196744,-85.282319
Alabama,3,0.99,267.0739198547039,33.1420294,-87.3825437
Alabama,3,0.99,260.77364242101805,34.70047879999999,-86.99273249999999
Alabama,4,0.01,401.02347058423817,33.4278956,-86.731802
Alabama,4,0.01,369.50616666689507,33.668926299999995,-86.7041592
Alabama,4,0.01,447.34038449429477,34.7627454,-86.7550333
Alabama,4,0.01,207.53368850091388,32.4977055,-86.38835949999999
Alabama,4,0.040625,401.02347058423817,33.4278956,-86.731802
Alabama,4,0.040625,369.50616666689507,33.668926299999995,-86.7041592
Alabama,4,0.040625,447.34038449429477,34.7627454,-86.7550333
Alabama,4,0.040625,207.53368850091388,32.4977055,-86.38835949999999
Alabama,4,0.07125000000000001,386.40442106686163,33.4278956,-86.731802
Alabama,4,0.07125000000000001,369.50616666689507,33.668926299999995,-86.7041592
Alabama,4,0.07125000000000001,444.03302143795895,34.737285799999995,-86.76464859999999
Alabama,4,0.07125000000000001,207.53368850091388,32.4977055,-86.38835949999999
Alabama,4,0.10187500000000001,401.02347058423817,33.4278956,-86.731802
Alabama,4,0.10187500000000001,214.22131137636885,30.6478304,-87.8437744
Alabama,4,0.10187500000000001,444.03302143795895,34.737285799999995,-86.76464859999999
Alabama,4,0.10187500000000001,207.53368850091388,32.4977055,-86.38835949999999
Alabama,4,0.1325,185.66323917459624,34.2684564,-86.1499051
Alabama,4,0.1325,214.22131137636885,30.6478304,-87.8437744
Alabama,4,0.1325,444.03302143795895,34.737285799999995,-86.76464859999999
Alabama,4,0.1325,207.53368850091388,32.4977055,-86.38835949999999
Alabama,4,0.16312500000000002,185.66323917459624,34.2684564,-86.1499051
Alabama,4,0.16312500000000002,214.22131137636885,30.6478304,-87.8437744
Alabama,4,0.16312500000000002,453.0680688074229,34.7176145,-86.766764
Alabama,4,0.16312500000000002,207.53368850091388,32.4977055,-86.38835949999999
Alabama,4,0.19375,214.22131137636885,30.6478304,-87.8437744
Alabama,4,0.19375,245.54646775435228,32.5196744,-85.282319
Alabama,4,0.19375,267.0739198547039,33.1420294,-87.3825437
Alabama,4,0.19375,453.0680688074229,34.7176145,-86.766764
Alabama,4,0.255,214.22131137636885,30.6478304,-87.8437744
Alabama,4,0.255,245.54646775435228,32.5196744,-85.282319
